CORUMBA (A724);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
01/01/2020;1700;28,8;33,7;27,6;59,0;66,0;47,0;20,0;21,2;20,0;993,9;995,4;993,9;2,1;153,0;12,7;775,89;0,0;
01/01/2020;1800;35,0;35,0;28,8;40,0;59,0;38,0;19,2;20,0;17,5;992,5;993,9;992,5;0,4;133,0;7,6;2560,34;0,0;
01/01/2020;1900;34,8;35,3;34,2;41,0;47,0;34,0;19,5;21,4;16,6;991,2;992,5;991,2;0,2;127,0;5,3;3077,09;0,0;
01/01/2020;2000;34,1;35,0;33,5;44,0;45,0;39,0;20,1;20,4;18,4;991,3;991,3;990,9;0,0;46,0;5,4;2074,30;0,0;
01/01/2020;2100;28,4;34,1;28,4;64,0;66,0;43,0;21,0;21,6;19,5;992,1;992,1;991,1;2,1;274,0;10,2;224,33;0,0;
01/01/2020;2200;26,7;28,5;26,5;76,0;77,0;62,0;22,1;22,2;20,7;993,2;993,3;992,0;0,0;195,0;8,2;101,12;0,0;
01/01/2020;2300;27,1;27,7;26,4;74,0;80,0;71,0;22,2;22,7;22,0;993,7;993,7;993,2;0,0;190,0;5,1;;0,0;
02/01/2020;0000;25,8;27,3;25,8;86,0;86,0;75,0;23,2;23,3;22,2;994,7;994,7;993,7;0,0;337,0;4,3;;0,8;
02/01/2020;0100;25,6;25,9;25,6;89,0;89,0;86,0;23,7;23,8;23,2;995,2;995,2;994,7;0,0;311,0;4,3;;0,2;
02/01/2020;0200;25,8;25,9;25,3;87,0;89,0;87,0;23,5;23,7;23,2;995,2;995,4;995,2;0,0;251,0;2,5;;0,0;
02/01/2020;0300;25,4;25,8;25,3;89,0;90,0;87,0;23,3;23,7;23,2;994,8;995,3;994,8;0,0;289,0;0,0;;0,0;
02/01/2020;0400;24,9;25,4;24,8;88,0;89,0;87,0;22,8;23,3;22,7;994,5;994,8;994,5;0,0;287,0;4,0;;0,0;
02/01/2020;0500;24,6;25,2;24,6;89,0;89,0;86,0;22,6;22,8;22,5;994,1;994,5;994,1;0,0;286,0;2,4;;0,0;
02/01/2020;0600;24,4;24,6;24,3;90,0;90,0;89,0;22,6;22,8;22,4;993,7;994,1;993,7;0,0;260,0;0,0;;0,0;
02/01/2020;0700;25,5;25,5;24,4;83,0;90,0;83,0;22,4;23,0;22,4;993,6;993,8;993,6;0,0;242,0;0,0;;0,0;
02/01/2020;0800;25,9;25,9;25,5;79,0;83,0;79,0;21,9;22,4;21,9;993,6;993,6;993,5;0,0;259,0;0,0;;0,0;
02/01/2020;0900;25,4;26,0;25,1;85,0;88,0;78,0;22,7;23,1;21,8;994,2;994,2;993,6;0,0;252,0;0,0;;0,0;
02/01/2020;1000;25,2;25,8;25,2;86,0;86,0;80,0;22,7;22,7;21,9;995,2;995,2;994,2;0,0;286,0;0,0;77,44;0,0;
02/01/2020;1100;26,8;27,1;25,2;76,0;86,0;74,0;22,2;22,8;22,0;995,7;995,7;995,2;0,0;248,0;4,7;621,92;0,0;
02/01/2020;1200;28,3;28,6;26,8;70,0;77,0;67,0;22,4;22,4;22,0;996,3;996,4;995,7;0,2;265,0;4,7;1430,93;0,0;
02/01/2020;1300;29,6;30,3;28,3;65,0;73,0;64,0;22,3;23,6;22,2;996,7;996,7;996,3;0,3;297,0;4,9;2368,47;0,0;
02/01/2020;1400;30,5;31,2;29,6;62,0;66,0;61,0;22,5;23,6;21,9;997,0;997,0;996,7;2,8;309,0;7,7;3022,12;0,0;
02/01/2020;1500;32,0;32,2;30,3;58,0;64,0;58,0;22,8;23,6;22,2;996,1;997,0;996,1;2,7;300,0;7,7;3382,82;0,0;
02/01/2020;1600;33,8;33,8;32,0;52,0;58,0;52,0;22,7;23,0;22,0;995,1;996,1;995,1;0,2;312,0;6,6;3768,11;0,0;
02/01/2020;1700;34,2;34,8;33,6;49,0;53,0;45,0;21,8;23,2;20,6;993,8;995,1;993,8;0,2;302,0;5,9;3205,86;0,0;
02/01/2020;1800;35,2;35,9;34,2;42,0;49,0;41,0;20,4;21,7;20,2;992,9;993,8;992,9;0,3;315,0;4,8;3364,16;0,0;
02/01/2020;1900;29,7;35,2;29,1;64,0;67,0;42,0;22,3;22,6;19,4;992,3;993,1;992,3;0,0;68,0;12,5;1249,86;0,2;
02/01/2020;2000;32,5;34,0;29,7;55,0;65,0;47,0;22,4;22,8;21,0;991,5;992,3;991,5;0,0;87,0;6,1;2036,80;0,0;
02/01/2020;2100;32,2;32,5;31,4;51,0;58,0;51,0;20,9;22,6;20,9;991,8;991,8;991,5;0,0;121,0;3,3;753,58;0,0;
02/01/2020;2200;34,2;34,4;32,2;37,0;53,0;37,0;17,3;21,7;17,3;992,5;992,5;991,7;0,0;205,0;3,4;316,32;0,0;
02/01/2020;2300;32,3;34,2;32,3;47,0;47,0;36,0;19,4;19,5;17,2;993,3;993,3;992,5;0,0;167,0;6,1;55,67;0,0;
03/01/2020;0000;30,5;32,4;30,5;54,0;54,0;42,0;20,2;20,2;17,7;994,2;994,2;993,3;0,0;263,0;5,7;;0,0;
03/01/2020;0100;28,2;30,5;28,1;74,0;74,0;54,0;23,0;23,0;20,3;994,9;994,9;994,2;0,0;64,0;0,0;;0,0;
03/01/2020;0200;27,3;28,2;27,3;76,0;77,0;74,0;22,8;23,2;22,7;995,6;995,6;994,9;0,0;37,0;0,0;;0,0;
03/01/2020;0300;27,1;27,4;27,0;79,0;79,0;76,0;23,2;23,2;22,8;995,7;995,9;995,6;0,0;349,0;0,0;;0,0;
03/01/2020;0400;27,0;27,2;27,0;80,0;80,0;79,0;23,2;23,4;23,2;995,4;995,7;995,4;0,0;271,0;0,0;;0,0;
03/01/2020;0500;27,2;27,2;26,6;79,0;81,0;79,0;23,1;23,2;22,9;995,0;995,4;995,0;0,0;226,0;0,0;;0,0;
03/01/2020;0600;27,1;27,2;26,9;77,0;79,0;76,0;22,7;23,1;22,6;994,9;995,0;994,9;0,0;253,0;0,0;;0,0;
03/01/2020;0700;25,2;27,1;25,2;87,0;87,0;77,0;22,9;23,1;22,6;995,0;995,0;994,8;0,0;288,0;0,0;;0,0;
03/01/2020;0800;25,4;25,5;24,9;86,0;89,0;86,0;23,0;23,2;22,9;994,9;995,0;994,8;0,0;37,0;0,0;;0,0;
03/01/2020;0900;24,7;25,5;24,6;90,0;90,0;86,0;22,8;23,2;22,6;995,3;995,3;994,9;0,0;82,0;0,0;;0,0;
03/01/2020;1000;25,1;25,3;24,5;89,0;90,0;89,0;23,2;23,6;22,7;995,8;995,8;995,3;0,0;25,0;0,0;113,14;0,0;
03/01/2020;1100;26,6;26,7;25,1;82,0;89,0;82,0;23,3;23,9;23,1;996,2;996,2;995,8;0,0;305,0;0,0;775,86;0,0;
03/01/2020;1200;30,0;30,0;26,6;61,0;83,0;60,0;21,7;23,8;21,1;996,7;996,7;996,2;0,0;212,0;2,5;1656,38;0,0;
03/01/2020;1300;31,1;31,2;29,6;54,0;61,0;53,0;20,7;21,6;20,5;997,3;997,3;996,7;0,0;211,0;6,3;2488,88;0,0;
03/01/2020;1400;32,9;32,9;30,9;44,0;54,0;43,0;18,9;20,8;18,3;997,4;997,4;997,3;0,2;216,0;7,3;3150,46;0,0;
03/01/2020;1500;33,3;33,9;32,2;38,0;43,0;37,0;17,0;18,8;16,4;997,0;997,4;997,0;0,0;217,0;7,3;3646,34;0,0;
03/01/2020;1600;33,6;34,2;32,5;37,0;40,0;36,0;16,8;17,8;16,3;996,5;997,0;996,5;0,3;201,0;7,0;2920,12;0,0;
03/01/2020;1700;34,8;35,0;33,0;29,0;38,0;29,0;14,3;16,8;14,3;995,7;996,5;995,7;4,0;222,0;7,9;3027,24;0,0;
03/01/2020;1800;33,8;35,4;33,8;32,0;32,0;29,0;14,6;15,8;13,8;994,6;995,7;994,6;2,5;198,0;8,5;3116,13;0,0;
03/01/2020;1900;34,9;35,1;33,4;31,0;33,0;30,0;15,5;15,8;14,5;993,7;994,6;993,7;2,2;199,0;9,1;2770,48;0,0;
03/01/2020;2000;33,9;35,3;33,7;34,0;35,0;31,0;15,7;16,5;15,2;993,1;993,7;993,1;2,3;192,0;7,6;1884,35;0,0;
03/01/2020;2100;34,0;34,9;33,8;34,0;35,0;32,0;16,1;16,3;15,5;992,9;993,1;992,9;0,8;200,0;8,6;1326,77;0,0;
03/01/2020;2200;32,6;34,1;32,6;39,0;39,0;34,0;16,7;16,8;16,0;993,2;993,2;992,9;0,4;187,0;8,2;471,86;0,0;
03/01/2020;2300;31,7;32,6;31,7;40,0;40,0;38,0;16,6;16,9;16,3;993,9;993,9;993,2;0,0;208,0;6,8;25,32;0,0;
04/01/2020;0000;30,4;31,7;30,4;46,0;46,0;40,0;17,6;17,6;16,6;994,5;994,5;993,9;0,1;194,0;4,6;;0,0;
04/01/2020;0100;29,9;30,4;29,9;47,0;48,0;46,0;17,4;17,7;17,3;995,1;995,1;994,5;0,0;209,0;3,4;;0,0;
04/01/2020;0200;29,1;29,9;29,1;50,0;50,0;47,0;17,6;17,6;17,3;995,7;995,7;995,1;0,0;212,0;0,0;;0,0;
04/01/2020;0300;26,9;29,1;26,9;61,0;61,0;50,0;18,8;18,8;17,5;995,5;995,9;995,5;0,0;125,0;0,0;;0,0;
04/01/2020;0400;27,9;28,1;26,6;51,0;66,0;50,0;16,8;19,7;16,8;994,9;995,5;994,9;0,0;227,0;1,4;;0,0;
04/01/2020;0500;27,0;28,0;26,4;57,0;60,0;51,0;17,9;18,3;16,9;994,4;994,9;994,4;0,0;260,0;2,6;;0,0;
04/01/2020;0600;23,9;27,5;23,7;77,0;77,0;51,0;19,5;19,5;16,5;994,1;994,4;994,1;0,0;286,0;3,8;;0,0;
04/01/2020;0700;23,4;24,3;22,6;74,0;82,0;71,0;18,5;19,5;18,5;994,0;994,2;994,0;0,0;281,0;3,6;;0,0;
04/01/2020;0800;24,0;24,2;23,1;74,0;81,0;72,0;19,2;19,9;18,6;994,2;994,3;994,0;0,0;285,0;2,0;;0,0;
04/01/2020;0900;24,2;25,5;23,9;72,0;75,0;62,0;18,8;19,2;17,6;994,4;994,4;994,2;0,0;279,0;0,0;;0,0;
04/01/2020;1000;23,6;25,8;23,6;78,0;78,0;63,0;19,6;19,6;17,9;994,9;995,0;994,4;0,0;279,0;2,8;100,12;0,0;
04/01/2020;1100;27,6;27,6;23,6;60,0;78,0;60,0;19,3;19,7;18,6;995,5;995,5;994,9;0,0;229,0;4,2;819,06;0,0;
04/01/2020;1200;28,0;28,1;27,2;60,0;61,0;59,0;19,3;19,6;18,9;995,8;995,8;995,5;0,0;240,0;5,7;1285,36;0,0;
04/01/2020;1300;30,7;31,0;28,0;49,0;60,0;49,0;18,8;19,9;18,7;995,9;995,9;995,8;0,0;254,0;0,0;2010,89;0,0;
04/01/2020;1400;31,3;32,5;30,7;45,0;50,0;44,0;17,8;19,9;17,7;995,8;995,9;995,8;0,0;62,0;0,0;2905,79;0,0;
04/01/2020;1500;33,1;33,4;30,8;43,0;49,0;41,0;18,7;19,4;17,6;995,1;995,8;995,1;0,0;33,0;0,0;2716,18;0,0;
04/01/2020;1600;33,2;33,5;31,9;42,0;47,0;37,0;18,7;19,7;16,5;994,6;995,1;994,6;0,0;308,0;3,9;2118,27;0,0;
04/01/2020;1700;34,4;35,0;32,2;35,0;47,0;32,0;16,9;19,8;15,1;993,7;994,7;993,7;0,2;302,0;4,8;3275,64;0,0;
04/01/2020;1800;34,8;35,5;34,1;34,0;37,0;31,0;16,5;17,6;15,1;992,7;993,7;992,7;2,1;292,0;7,4;3877,08;0,0;
04/01/2020;1900;35,2;35,7;34,2;33,0;36,0;30,0;16,2;17,5;15,3;991,8;992,7;991,8;0,0;45,0;6,9;3251,51;0,0;
04/01/2020;2000;33,5;35,3;33,5;38,0;38,0;31,0;17,3;17,7;15,3;991,0;991,8;991,0;0,5;62,0;3,1;1630,61;0,0;
04/01/2020;2100;34,0;34,3;33,4;30,0;44,0;29,0;14,0;19,3;13,5;990,8;991,0;990,7;0,3;195,0;3,9;767,58;0,0;
04/01/2020;2200;33,3;34,2;33,3;30,0;31,0;30,0;13,6;14,4;13,6;991,0;991,0;990,7;0,3;198,0;6,0;391,45;0,0;
04/01/2020;2300;31,8;33,3;31,8;32,0;32,0;30,0;13,2;13,6;13,0;991,6;991,6;991,0;0,0;196,0;5,8;29,70;0,0;
05/01/2020;0000;30,7;31,8;30,7;38,0;38,0;32,0;14,8;14,8;13,2;992,1;992,1;991,6;0,0;201,0;5,2;;0,0;
05/01/2020;0100;29,2;30,7;29,2;49,0;49,0;38,0;17,3;17,3;14,8;993,0;993,0;992,1;0,0;163,0;3,7;;0,0;
05/01/2020;0200;26,2;29,2;26,2;67,0;68,0;49,0;19,6;19,9;17,3;993,6;993,6;993,0;0,0;92,0;0,0;;0,0;
05/01/2020;0300;26,5;27,6;26,1;66,0;71,0;50,0;19,8;20,5;16,2;993,3;993,6;993,3;0,0;298,0;0,0;;0,0;
05/01/2020;0400;23,9;27,1;23,8;82,0;82,0;56,0;20,6;21,4;17,0;992,8;993,3;992,8;0,0;233,0;0,0;;0,0;
05/01/2020;0500;22,7;24,1;22,6;83,0;83,0;78,0;19,8;21,1;18,9;992,6;992,8;992,6;0,0;8,0;0,0;;0,0;
05/01/2020;0600;24,6;24,7;22,6;67,0;85,0;66,0;17,9;20,2;17,8;992,4;992,6;992,4;0,0;251,0;0,0;;0,0;
05/01/2020;0700;24,7;25,1;24,4;68,0;70,0;64,0;18,5;19,0;17,5;992,3;992,5;992,3;0,0;281,0;0,0;;0,0;
05/01/2020;0800;25,6;25,6;24,5;57,0;69,0;57,0;16,5;18,5;16,5;992,2;992,3;992,2;0,0;222,0;0,0;;0,0;
05/01/2020;0900;25,8;25,9;25,3;55,0;57,0;54,0;16,0;16,5;15,9;992,3;992,3;992,1;0,0;243,0;0,0;;0,0;
05/01/2020;1000;25,4;25,8;23,6;58,0;81,0;55,0;16,7;20,2;16,0;993,0;993,0;992,3;0,0;242,0;0,0;92,72;0,0;
05/01/2020;1100;27,7;27,7;25,4;48,0;58,0;48,0;15,6;16,8;15,6;993,3;993,3;993,0;0,0;260,0;0,0;756,63;0,0;
05/01/2020;1200;28,8;29,2;27,7;49,0;52,0;45,0;17,1;17,6;15,3;993,8;993,8;993,3;0,0;309,0;0,0;1640,21;0,0;
05/01/2020;1300;30,5;30,5;28,7;53,0;58,0;48,0;19,9;20,6;17,1;994,0;994,1;993,8;0,0;319,0;0,9;2393,76;0,0;
05/01/2020;1400;32,8;32,9;30,2;43,0;54,0;43,0;18,4;20,2;18,0;993,5;994,0;993,5;0,0;333,0;0,0;2959,31;0,0;
05/01/2020;1500;34,3;35,0;32,1;33,0;44,0;32,0;15,9;19,2;15,7;992,9;993,5;992,9;0,0;316,0;5,0;3501,26;0,0;
05/01/2020;1600;36,1;36,1;34,0;34,0;37,0;32,0;17,9;18,2;15,5;992,0;992,9;992,0;0,5;316,0;6,4;3702,15;0,0;
05/01/2020;1700;36,5;36,7;35,1;29,0;34,0;28,0;15,4;17,8;14,5;990,9;992,0;990,9;0,0;313,0;7,2;3465,90;0,0;
05/01/2020;1800;36,9;37,4;35,9;26,0;32,0;26,0;14,3;16,8;14,3;989,7;990,9;989,7;0,0;338,0;6,5;3371,51;0,0;
05/01/2020;1900;37,0;37,3;35,3;30,0;33,0;26,0;16,5;17,4;14,3;988,7;989,7;988,7;0,0;347,0;0,0;2447,87;0,0;
05/01/2020;2000;35,7;37,3;35,4;35,0;39,0;27,0;18,0;19,3;15,4;988,0;988,7;988,0;1,3;49,0;7,4;2145,47;0,0;
05/01/2020;2100;33,7;35,7;33,7;47,0;48,0;34,0;20,7;21,2;17,3;987,9;988,0;987,8;1,7;30,0;9,0;1233,87;0,0;
05/01/2020;2200;31,7;33,7;31,7;54,0;54,0;47,0;21,2;21,2;20,5;988,1;988,1;987,9;0,0;51,0;5,4;359,56;0,0;
05/01/2020;2300;30,8;31,8;30,8;59,0;59,0;53,0;21,8;21,8;20,9;988,7;988,7;988,1;0,0;71,0;0,0;34,10;0,0;
06/01/2020;0000;29,2;30,8;29,2;65,0;66,0;58,0;22,0;22,1;21,7;989,5;989,5;988,7;0,0;57,0;0,0;;0,0;
06/01/2020;0100;28,9;29,2;28,6;65,0;67,0;64,0;21,5;22,0;21,4;990,2;990,2;989,5;0,0;50,0;0,0;;0,0;
06/01/2020;0200;28,7;29,0;28,6;61,0;65,0;60,0;20,3;21,4;20,2;990,9;990,9;990,2;0,0;25,0;0,0;;0,0;
06/01/2020;0300;28,6;28,8;28,4;60,0;61,0;59,0;20,1;20,3;19,7;991,1;991,2;990,9;0,0;65,0;0,0;;0,0;
06/01/2020;0400;27,5;28,6;27,5;62,0;63,0;60,0;19,6;20,2;19,5;990,8;991,1;990,8;0,0;49,0;1,7;;0,0;
06/01/2020;0500;26,5;27,6;26,5;69,0;69,0;62,0;20,3;20,3;19,6;990,4;990,8;990,4;0,0;60,0;1,7;;0,0;
06/01/2020;0600;26,0;26,6;26,0;73,0;74,0;69,0;20,9;21,0;20,4;990,0;990,5;990,0;0,0;72,0;2,6;;0,0;
06/01/2020;0700;25,7;26,0;25,7;77,0;77,0;73,0;21,3;21,4;20,9;990,1;990,1;990,0;0,0;53,0;2,3;;0,0;
06/01/2020;0800;25,5;25,7;25,4;78,0;79,0;77,0;21,4;21,5;21,2;990,4;990,4;990,1;0,0;70,0;2,3;;0,0;
06/01/2020;0900;25,3;25,5;25,2;80,0;81,0;78,0;21,6;21,7;21,4;990,7;990,7;990,3;0,0;77,0;2,9;;0,0;
06/01/2020;1000;25,7;25,7;25,3;77,0;80,0;77,0;21,3;21,8;21,3;992,2;992,2;990,7;0,0;343,0;3,3;94,78;0,0;
06/01/2020;1100;26,5;26,8;25,7;75,0;77,0;74,0;21,7;21,9;21,3;993,0;993,0;992,2;0,0;354,0;2,1;567,42;0,0;
06/01/2020;1200;27,9;27,9;26,4;73,0;78,0;73,0;22,5;22,7;21,7;993,4;993,5;993,1;0,0;6,0;2,9;661,48;0,0;
06/01/2020;1300;28,6;28,6;27,8;66,0;73,0;66,0;21,6;22,6;21,6;993,9;994,0;993,4;0,5;348,0;6,2;953,41;0,0;
06/01/2020;1400;29,2;30,1;28,6;65,0;67,0;60,0;22,0;22,1;21,3;994,0;994,1;993,8;1,5;332,0;9,1;1486,24;0,0;
06/01/2020;1500;31,2;31,3;29,2;57,0;65,0;57,0;21,7;22,5;21,2;993,3;994,0;993,3;2,6;337,0;9,5;1678,36;0,0;
06/01/2020;1600;32,9;32,9;30,4;51,0;60,0;51,0;21,3;22,5;21,3;992,7;993,3;992,7;3,2;339,0;8,8;2445,81;0,0;
06/01/2020;1700;33,0;34,0;31,9;50,0;55,0;48,0;21,3;22,3;20,6;991,6;992,6;991,6;3,5;329,0;12,6;2371,41;0,0;
06/01/2020;1800;32,4;33,4;32,3;52,0;53,0;48,0;21,2;22,0;20,4;990,6;991,7;990,6;3,9;329,0;11,6;1787,93;0,0;
06/01/2020;1900;32,7;32,8;32,2;52,0;54,0;51,0;21,5;21,9;21,0;990,0;990,7;990,0;1,9;323,0;8,9;1206,89;0,0;
06/01/2020;2000;32,9;33,2;32,7;53,0;54,0;50,0;21,9;22,2;21,0;989,0;990,0;989,0;0,8;333,0;8,1;1182,63;0,0;
06/01/2020;2100;33,1;33,7;32,9;47,0;53,0;45,0;20,5;22,0;19,9;988,3;989,0;988,3;3,2;325,0;10,3;1347,88;0,0;
06/01/2020;2200;31,2;33,1;31,2;56,0;56,0;47,0;21,5;21,6;20,3;989,4;989,4;988,3;0,0;351,0;8,8;456,80;0,0;
06/01/2020;2300;30,9;31,5;30,7;57,0;58,0;53,0;21,4;21,4;20,8;990,7;990,7;989,4;0,0;18,0;2,1;22,35;0,0;
07/01/2020;0000;28,7;31,0;28,7;69,0;70,0;56,0;22,5;22,7;21,2;992,1;992,1;990,7;0,0;64,0;2,0;;1,2;
07/01/2020;0100;28,1;28,7;28,1;74,0;74,0;69,0;23,0;23,1;22,6;992,7;992,7;992,1;0,0;84,0;0,0;4,57;0,0;
07/01/2020;0200;27,8;28,2;27,8;77,0;77,0;74,0;23,4;23,6;23,0;993,6;993,6;992,7;0,0;57,0;0,0;;0,0;
07/01/2020;0300;27,8;27,9;27,7;75,0;78,0;75,0;23,0;23,6;23,0;993,9;994,0;993,6;0,0;73,0;2,6;;0,0;
07/01/2020;0400;27,2;27,9;27,2;74,0;78,0;73,0;22,2;23,2;22,2;993,9;994,1;993,8;0,0;60,0;2,4;;0,0;
07/01/2020;0500;27,1;27,3;27,0;77,0;77,0;74,0;22,7;22,8;22,2;993,2;993,9;993,2;0,0;102,0;0,0;;0,0;
07/01/2020;0600;27,4;27,4;27,2;75,0;77,0;75,0;22,6;22,8;22,5;993,3;993,3;993,1;0,0;70,0;0,0;;0,0;
07/01/2020;0700;27,4;27,4;27,2;75,0;76,0;75,0;22,6;22,7;22,4;993,3;993,5;993,3;0,0;60,0;0,0;;0,0;
07/01/2020;0800;26,8;27,4;26,4;80,0;83,0;75,0;23,1;23,4;22,6;993,3;993,4;993,2;0,0;17,0;0,0;;0,4;
07/01/2020;0900;26,9;27,0;26,5;80,0;83,0;80,0;23,2;23,4;23,0;993,7;993,7;993,3;0,0;34,0;0,0;;0,0;
07/01/2020;1000;26,9;26,9;26,6;79,0;83,0;79,0;23,0;23,4;22,9;994,3;994,4;993,7;0,0;25,0;0,0;15,74;0,0;
07/01/2020;1100;27,3;27,3;26,8;76,0;80,0;76,0;22,7;23,2;22,6;994,7;994,7;994,3;0,0;37,0;0,0;288,73;0,0;
07/01/2020;1200;28,7;28,9;27,3;72,0;78,0;71,0;23,1;23,5;22,6;995,3;995,3;994,6;0,0;331,0;3,3;929,59;0,0;
07/01/2020;1300;29,3;29,5;28,7;68,0;73,0;67,0;22,8;23,5;22,5;995,7;995,7;995,3;1,9;319,0;6,5;1188,36;0,0;
07/01/2020;1400;29,7;29,7;29,2;67,0;69,0;65,0;22,8;23,2;22,3;995,7;995,8;995,6;0,7;331,0;7,5;1027,06;0,0;
07/01/2020;1500;31,7;31,9;29,7;58,0;67,0;57,0;22,3;23,3;22,1;994,6;995,7;994,6;1,7;338,0;6,1;1959,95;0,0;
07/01/2020;1600;32,8;32,8;30,8;55,0;64,0;54,0;22,7;23,9;21,8;993,9;994,6;993,9;0,3;343,0;6,0;1609,63;0,0;
07/01/2020;1700;32,3;33,4;31,5;55,0;60,0;52,0;22,3;23,2;21,6;992,7;993,9;992,6;3,0;334,0;10,2;1881,04;0,0;
07/01/2020;1800;32,9;33,5;32,2;50,0;56,0;48,0;21,3;22,7;20,7;991,5;992,6;991,5;6,4;311,0;10,2;1606,11;0,0;
07/01/2020;1900;33,0;34,0;32,8;52,0;53,0;46,0;21,8;22,4;20,8;991,0;991,5;991,0;3,2;315,0;10,0;1627,94;0,0;
07/01/2020;2000;31,3;33,8;31,3;60,0;60,0;49,0;22,7;23,0;21,4;990,9;991,0;990,7;1,0;188,0;7,7;1024,85;0,0;
07/01/2020;2100;28,7;31,3;28,7;72,0;72,0;60,0;23,1;23,2;22,2;991,4;991,4;990,8;3,0;111,0;8,4;465,85;0,0;
07/01/2020;2200;24,0;28,7;23,9;89,0;89,0;71,0;22,0;23,1;21,3;993,6;993,6;991,4;0,8;93,0;14,2;73,92;2,6;
07/01/2020;2300;23,1;24,0;23,0;92,0;92,0;89,0;21,8;22,4;21,4;994,9;995,2;993,1;0,3;110,0;8,5;0,37;30,0;
08/01/2020;0000;23,5;23,5;22,9;92,0;93,0;92,0;22,2;22,2;21,6;995,5;995,5;994,9;0,0;151,0;4,0;;17,2;
08/01/2020;0100;23,8;23,9;23,4;92,0;92,0;92,0;22,3;22,4;22,1;995,9;995,9;995,5;0,0;130,0;0,0;;4,2;
08/01/2020;0200;24,0;24,1;23,7;91,0;92,0;91,0;22,5;22,6;22,2;996,7;996,7;995,7;0,0;69,0;0,0;;2,0;
08/01/2020;0300;23,0;24,0;22,9;92,0;92,0;91,0;21,7;22,5;21,5;996,5;997,0;996,5;0,0;107,0;0,0;;1,2;
08/01/2020;0400;22,9;23,0;22,7;93,0;93,0;92,0;21,6;21,8;21,4;995,8;996,5;995,8;0,0;74,0;0,0;;0,0;
08/01/2020;0500;23,2;23,2;22,9;93,0;93,0;92,0;22,0;22,0;21,6;994,9;995,8;994,9;0,0;58,0;0,0;;0,0;
